LIDNUM	LAT	LONG	MAX_AGE	MIN_AGE	BFA_MAX	BFA_MIN	COUNTRY	ORDER	FAMILY	SUBFAMILY	GENUS	SPECIES	TCRWNHT	CROWNTYP	DIET_1	SVLENGTH	BODYMASS	GENUSSPECIES	HYP	TIME_UNIT	MEAN_AGE_COMPUTED	MEAN_AGE	LOCALITY
10893	45.742778	-120.215833	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-2	13.65	13.65	10893
10945	42.393611	-112.120278	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Acritohippus	isonesus	mes	L2323	p	NA	164000	Acritohippusisonesus	2	Barstovian-1	15.4	15.4	10945
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	pearcei	bra	L2202	p	NA	NA	Platygonuspearcei	1	Blancan-Early	3.7	3.7	10950
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10950
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10950
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10950
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Bovidae	NA	Neotragocerus	lingreni	hyp	L2220	p	NA	NA	Neotragoceruslingreni	3	Blancan-Early	3.7	3.7	10950
10950	43.613739	-116.237651	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Mammutidae	NA	Mammut	americanum	bra	L3303	p	NA	NA	Mammutamericanum	1	Blancan-Early	3.7	3.7	10950
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10952
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Late	2.2	2.2	10952
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Gigantocamelus	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Late	2.2	2.2	10952
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Mammutidae	NA	Mammut	americanum	bra	L3303	p	NA	NA	Mammutamericanum	1	Blancan-Late	2.2	2.2	10952
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Stegomastodon	mirificus	hyp	LMM0M	p	NA	NA	Stegomastodonmirificus	3	Blancan-Late	2.2	2.2	10952
10952	43.613739	-116.237651	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	anguinus	hyp	L2333	p	NA	NA	Equusanguinus	3	Blancan-Late	2.2	2.2	10952
10894	46.340833	-120.191111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Cranioceras	unicornis	bra	L2220	p	NA	183000	Craniocerasunicornis	1	Clarendonian-3	9.55	9.55	10894
10894	46.340833	-120.191111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Cosoryx	cerrosensis	hyp	L2220	p	NA	NA	Cosoryxcerrosensis	3	Clarendonian-3	9.55	9.55	10894
10894	46.340833	-120.191111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	forcei	hyp	L2323	p	NA	NA	Hipparionforcei	3	Clarendonian-3	9.55	9.55	10894
10894	46.340833	-120.191111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	major	hyp	L2212	p	NA	NA	Teleocerasmajor	3	Clarendonian-3	9.55	9.55	10894
10896	47.0425	-122.893056	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Hemphillian-4	5.4	5.4	10896
10897	46.409444	-119.261944	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-4	5.4	5.4	10897
10897	46.409444	-119.261944	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Hemphillian-4	5.4	5.4	10897
10898	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	pearcei	bra	L2202	p	NA	NA	Platygonuspearcei	1	Blancan-Early	3.7	3.7	10898
10898	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10898
10898	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	cochrani	mes	L2220	p	NA	NA	Megatylopuscochrani	2	Blancan-Early	3.7	3.7	10898
10898	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10898
10898	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Mammutidae	NA	Mammut	americanum	bra	L3303	p	NA	NA	Mammutamericanum	1	Blancan-Early	3.7	3.7	10898
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	pearcei	bra	L2202	p	NA	NA	Platygonuspearcei	1	Blancan-Early	3.7	3.7	10900
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	blancoensis	mes	L2220	p	NA	NA	Hemiaucheniablancoensis	2	Blancan-Early	3.7	3.7	10900
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10900
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	tauntonensis	hyp	L2220	p	NA	NA	Capromeryxtauntonensis	3	Blancan-Early	3.7	3.7	10900
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10900
10900	47.0425	-122.893056	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10900
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Agriochoeridae	Agriochoerinae	Agriochoerus	guyotianus	bra	L2220	p	NA	NA	Agriochoerusguyotianus	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	occidentalis	bra	L2220	p	NA	56500	Eporeodonoccidentalis	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Hypertragulus	hesperius	bra	L3220	p	NA	NA	Hypertragulushesperius	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Nanotragulus	planiceps	bra	L3220	p	NA	NA	Nanotragulusplaniceps	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Miohippus	NA	bra	L2212	p	NA	NA	NA	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-1	29.05	29.05	10907
10907	44.664722	-119.667778	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-1	29.05	29.05	10907
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	occidentalis	bra	L2220	p	NA	56500	Eporeodonoccidentalis	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	minor	bra	L2220	p	NA	NA	Eporeodonminor	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Oreodontoides	oregonensis	bra	L2220	p	NA	NA	Oreodontoidesoregonensis	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Hypertragulus	hesperius	bra	L3220	p	NA	NA	Hypertragulushesperius	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Nanotragulus	planiceps	bra	L3220	p	NA	NA	Nanotragulusplaniceps	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Miohippus	annectens	bra	L2212	p	NA	NA	Miohippusannectens	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-1	29.05	29.05	10908
10908	44.930833	-123.028889	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-1	29.05	29.05	10908
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	chelydra	bra	L2220	p	NA	NA	Merycochoeruschelydra	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	superbus	bra	L2220	p	NA	368000	Merycochoerussuperbus	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	pariogonus	bra	L2220	p	NA	NA	Merycoidespariogonus	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Hypsiops	breviceps	bra	L2220	p	NA	NA	Hypsiopsbreviceps	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Oreodontoides	oregonensis	bra	L2220	p	NA	NA	Oreodontoidesoregonensis	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Hypertragulidae	NA	Hypertragulus	minutus	bra	L3220	p	NA	NA	Hypertragulusminutus	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Miohippus	annectens	bra	L2212	p	NA	NA	Miohippusannectens	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-2	25.55	25.55	10909
10909	44.930833	-123.028889	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Paratylopus	NA	bra	L2220	p	NA	NA	NA	1	Arikareean-2	25.55	25.55	10909
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	chelydra	bra	L2220	p	NA	NA	Merycochoeruschelydra	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	superbus	bra	L2220	p	NA	368000	Merycochoerussuperbus	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	pariogonus	bra	L2220	p	NA	NA	Merycoidespariogonus	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Hypsiops	breviceps	bra	L2220	p	NA	NA	Hypsiopsbreviceps	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Oreodontoides	oregonensis	bra	L2220	p	NA	NA	Oreodontoidesoregonensis	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Poebrotherium	NA	bra	L2220	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Hypertragulidae	NA	Hypertragulus	minutus	bra	L3220	p	NA	NA	Hypertragulusminutus	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Leptomerycidae	NA	Leptomeryx	NA	bra	L2220	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Equidae	Anchitheriinae	Miohippus	NA	bra	L2212	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Equidae	Anchitheriinae	Kalobatippus	praestans	bra	L2212	p	NA	NA	Kalobatippuspraestans	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	oregonensis	bra	LM222	p	NA	NA	Moropusoregonensis	1	Arikareean-3	21.25	21.25	10910
10910	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Equidae	Anchitheriinae	Anchitherium	NA	bra	L2212	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10910
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Tayassuidae	Hesperhyinae	Cynorca	sociale	bra	R2M00	p	NA	NA	Cynorcasociale	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Hypsiops	breviceps	bra	L2220	p	NA	NA	Hypsiopsbreviceps	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Hypertragulidae	NA	Nanotragulus	NA	bra	L3220	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Equidae	Anchitheriinae	Miohippus	NA	bra	L2212	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	NA	bra	L2212	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10911
10911	44.76	-121.295	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Paratylopus	NA	bra	L2220	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10911
10912	44.930833	-123.028889	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Tayassuidae	Hesperhyinae	Hesperhys	NA	bra	R2M00	p	NA	NA	NA	1	Arikareean-3	21.25	21.25	10912
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Equidae	Anchitheriinae	Kalobatippus	NA	bra	L2212	p	NA	130000	NA	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Tayassuidae	Hesperhyinae	Hesperhys	NA	bra	R2M00	p	NA	NA	NA	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	superbus	bra	L2220	p	NA	368000	Merycochoerussuperbus	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Moschidae	Blastomerycinae	Pseudoblastomeryx	advena	bra	L2220	p	NA	NA	Pseudoblastomeryxadvena	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	oregonensis	bra	LM222	p	NA	NA	Moropusoregonensis	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Rhinocerotidae	Menoceratinae	Menoceras	NA	bra	L2212	p	NA	474000	NA	1	Arikareean-4	19.15	19.15	10913
10913	44.930833	-123.028889	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	Protolabinae	Paratylopus	cameloides	bra	L2220	p	NA	NA	Paratylopuscameloides	1	Arikareean-4	19.15	19.15	10913
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	matthewi	bra	L2220	p	NA	NA	Merycochoerusmatthewi	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Protolabinae	Protolabis	NA	mes	L2220	p	NA	NA	NA	2	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Moschidae	Blastomerycinae	Pseudoblastomeryx	advena	bra	L2220	p	NA	NA	Pseudoblastomeryxadvena	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Barbouromeryx	trigonocorneus	bra	L2220	p	NA	NA	Barbouromeryxtrigonocorneus	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	NA	bra	L2212	p	NA	NA	NA	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Parahippus	pawniensis	mes	L2212	p	NA	82200	Parahippuspawniensis	2	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	oregonensis	bra	LM222	p	NA	NA	Moropusoregonensis	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Anchitherium	NA	bra	L2212	p	NA	NA	NA	1	Hemingfordian-1	18.15	18.15	10914
10914	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Paratylopus	NA	bra	L2220	p	NA	NA	NA	1	Hemingfordian-1	18.15	18.15	10914
10915	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Protolabinae	Michenia	deschutensis	mes	L2220	p	NA	NA	Micheniadeschutensis	2	Hemingfordian-1	18.15	18.15	10915
10915	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Bouromeryx	submilleri	bra	L2220	p	NA	48000	Bouromeryxsubmilleri	1	Hemingfordian-1	18.15	18.15	10915
10915	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Parahippus	NA	mes	L2212	p	NA	NA	NA	2	Hemingfordian-1	18.15	18.15	10915
10915	44.930833	-123.028889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	NA	mes	L2323	p	NA	NA	NA	2	Hemingfordian-1	18.15	18.15	10915
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Proboscidea	Mammutidae	NA	Zygolophodon	NA	bra	L3303	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Kalobatippus	NA	bra	L2212	p	NA	130000	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Tayassuidae	Hesperhyinae	Cynorca	NA	bra	R2M00	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Ticholeptus	zygomaticus	mes	L2220	p	NA	71400	Ticholeptuszygomaticus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Miolabinae	Miolabis	transmontanus	mes	L2220	p	NA	NA	Miolabistransmontanus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Moschidae	Blastomerycinae	Blastomeryx	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Rakomeryx	sinclairi	bra	L2220	p	NA	104000	Rakomeryxsinclairi	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Rakomeryx	NA	bra	L2220	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	borealis	bra	L2220	p	NA	NA	Dromomeryxborealis	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	NA	bra	L2220	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	NA	bra	L2212	p	NA	194000	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	ultimus	bra	L2212	p	NA	NA	Archaeohippusultimus	1	Barstovian-1	15.4	15.4	10916
