0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	4	2	5	5	7	5	6	2	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	4	2	7	4	8	9	7	11	13	16	12	16	14	17	21	19	16	2
0	0	0	0	3	6	11	16	13	16	12	14	18	15	19	15	19	22	17	14	19	16	3
0	0	0	0	3	7	11	7	9	6	3	2	6	4	7	9	13	8	11	16	20	17	3
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	3	7	9	5	8	11	15	12	17	21	24	20	18	14	15	10	12	8	3
0	0	0	0	0	4	7	4	7	9	9	11	8	5	0	0	0	0	0	0	0	0	3
0	0	0	0	0	5	9	11	13	17	15	17	14	18	21	19	15	19	23	20	16	13	3
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	3	6	10	7	11	15	12	16	19	22	18	16	12	10	12	14	17	2
0	0	0	0	0	3	8	5	3	4	7	5	8	11	7	3	0	0	0	0	0	0	2
0	0	0	0	0	0	4	7	9	8	6	5	7	4	1	5	2	5	1	5	3	1	3
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	3	4	1	4	8	11	10	12	10	13	11	8	4	0	0	0	2
0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	6	7	5	7	4	8	11	9	13	9	6	4	7	2	6	2	1
0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	4	6	2	1	1	4	1	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	4	8	13	17	14	16	13	15	16	14	10	14	10	11	14	11	3
0	0	0	0	0	0	2	6	9	7	4	6	6	4	1	4	7	12	11	6	11	15	1
0	0	0	0	0	0	0	2	6	9	7	10	6	11	8	4	0	0	0	0	0	0	3
0	0	0	0	0	0	0	3	7	3	5	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	5	6	4	2	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	3	7	6	3	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	4	4	6	8	12	9	12	14	10	12	9	13	17	20	18	1
0	0	0	0	0	0	0	4	2	5	1	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	4	6	3	1	4	6	9	13	16	12	14	16	17	14	2
0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	3	5	7	4	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	4	7	9	13	10	12	15	13	17	13	10	6	9	6	1
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	5	7	10	5	8	12	13	14	17	21	25	22	1
0	0	0	0	0	0	0	0	0	0	4	8	11	13	11	8	4	7	10	6	2	5	3
0	0	0	0	0	0	0	0	0	0	0	5	8	11	9	6	9	6	8	11	8	12	2
0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	4	6	5	8	6	10	12	7	8	6	10	1
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	2	6	9	11	13	15	13	9	6	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	9	6	3	6	3	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	9	5	10	15	16	16	19	3
0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	2	4	7	5	7	10	13	2
0	0	0	0	0	0	0	0	0	0	0	0	4	7	11	8	3	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	4	6	9	6	10	8	11	12	15	11	1
0	0	0	0	0	0	0	0	0	0	0	0	3	6	8	11	8	5	4	3	6	10	2
0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4	8	5	7	11	9	13	1
0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	9	6	10	8	8	10	3
0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	7	2	5	3	5	7	10	1
0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	5	10	12	16	20	25	1
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	9	13	16	20	17	20	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	5	8	4	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	9	7	10	8	11	2
